train_loss,train_mae,epoch,step
0.10158928483724594,0.10158928483724594,0,7599
0.1067732572555542,0.1067732572555542,0,7649
0.11508165299892426,0.11508165299892426,0,7699
0.10840973258018494,0.10840973258018494,0,7749
0.10465724021196365,0.10465724021196365,0,7799
0.12927395105361938,0.12927395105361938,0,7849
0.11573636531829834,0.11573636531829834,0,7899
0.09625241160392761,0.09625241160392761,0,7949
0.10384165495634079,0.10384165495634079,0,7999
0.1281638741493225,0.1281638741493225,0,8049
0.09754853695631027,0.09754853695631027,0,8099
0.12512855231761932,0.12512855231761932,0,8149
0.09844127297401428,0.09844127297401428,0,8199
0.12019285559654236,0.12019285559654236,0,8249
0.133057102560997,0.133057102560997,0,8299
0.11427221447229385,0.11427221447229385,0,8349
0.11463858187198639,0.11463858187198639,0,8399
0.10024620592594147,0.10024620592594147,0,8449
0.10530667006969452,0.10530667006969452,0,8499
0.1189640462398529,0.1189640462398529,0,8549
0.1015111580491066,0.1015111580491066,0,8599
0.11229062080383301,0.11229062080383301,0,8649
0.10395161807537079,0.10395161807537079,0,8699
0.10558053851127625,0.10558053851127625,0,8749
0.13418178260326385,0.13418178260326385,0,8799
0.17004860937595367,0.17004860937595367,0,8849
0.10213770717382431,0.10213770717382431,0,8899
0.12453265488147736,0.12453265488147736,0,8949
0.1243935078382492,0.1243935078382492,0,8999
0.11013087630271912,0.11013087630271912,0,9049
0.10305535793304443,0.10305535793304443,0,9099
0.14658772945404053,0.14658772945404053,0,9149
0.10854130983352661,0.10854130983352661,0,9199
0.13183532655239105,0.13183532655239105,0,9249
0.10644480586051941,0.10644480586051941,0,9299
0.09139850735664368,0.09139850735664368,0,9349
0.12282688170671463,0.12282688170671463,0,9399
0.11040939390659332,0.11040939390659332,0,9449
0.1398428976535797,0.1398428976535797,0,9499
0.09802567958831787,0.09802567958831787,0,9549
0.10551811009645462,0.10551811009645462,0,9599
0.10303226113319397,0.10303226113319397,0,9649
0.10358618199825287,0.10358618199825287,0,9699
0.11873076856136322,0.11873076856136322,0,9749
0.15264225006103516,0.15264225006103516,0,9799
0.1309719681739807,0.1309719681739807,0,9849
0.12150056660175323,0.12150056660175323,0,9899
0.11521010100841522,0.11521010100841522,0,9949
0.1332048773765564,0.1332048773765564,0,9999
0.08768308907747269,0.08768308907747269,0,10049
0.11983989924192429,0.11983989924192429,0,10099
0.13809353113174438,0.13809353113174438,0,10149
0.11017076671123505,0.11017076671123505,0,10199
0.12797364592552185,0.12797364592552185,0,10249
0.10528021305799484,0.10528021305799484,0,10299
0.0727882981300354,0.0727882981300354,0,10349
0.08198128640651703,0.08198128640651703,0,10399
